"transaction_id","date","product","category","quantity","price_per_unit","revenue"
971,2024-03-05,"Раф","Кофе",1,280,280
971,2024-03-05,"Преступление и наказание","Книги",3,500,1500
971,2024-03-05,"Преступление и наказание","Книги",2,500,1000
971,2024-03-05,"Сырник","Выпечка",2,200,400
972,2024-01-24,"Маффин","Выпечка",2,150,300
973,2024-01-02,"Маффин","Выпечка",3,150,450
973,2024-01-02,"Эспрессо","Кофе",2,150,300
974,2024-03-09,"Латте","Кофе",2,250,500
975,2024-03-17,"Маффин","Выпечка",3,150,450
976,2024-01-27,"Латте","Кофе",2,250,500
976,2024-01-27,"Сырник","Выпечка",2,200,400
976,2024-01-27,"Сырник","Выпечка",2,200,400
977,2024-03-12,"Мастер и Маргарита","Книги",2,600,1200
977,2024-03-12,"Сырник","Выпечка",1,200,200
977,2024-03-12,"Преступление и наказание","Книги",2,500,1000
978,2024-01-14,"Мастер и Маргарита","Книги",1,600,600
979,2024-01-03,"Капучино","Кофе",3,220,660
979,2024-01-03,"Сырник","Выпечка",3,200,600
979,2024-01-03,"Капучино","Кофе",1,220,220
980,2024-02-19,"Печенье","Выпечка",2,80,160
980,2024-02-19,"Эспрессо","Кофе",2,150,300
981,2024-03-14,"Печенье","Выпечка",3,80,240
981,2024-03-14,"Американо","Кофе",2,180,360
981,2024-03-14,"Латте","Кофе",1,250,250
981,2024-03-14,"Эспрессо","Кофе",2,150,300
982,2024-02-29,"Война и мир","Книги",1,450,450
982,2024-02-29,"Круассан","Выпечка",3,120,360
983,2024-02-05,"Печенье","Выпечка",2,80,160
983,2024-02-05,"Мастер и Маргарита","Книги",3,600,1800
984,2024-02-10,"Сырник","Выпечка",2,200,400
984,2024-02-10,"Преступление и наказание","Книги",3,500,1500
985,2024-03-01,"Преступление и наказание","Книги",1,500,500
985,2024-03-01,"Война и мир","Книги",1,450,450
986,2024-02-09,"Раф","Кофе",1,280,280
987,2024-03-12,"Сырник","Выпечка",1,200,200
987,2024-03-12,"Эспрессо","Кофе",1,150,150
987,2024-03-12,"Круассан","Выпечка",2,120,240
988,2024-01-02,"Сырник","Выпечка",3,200,600
989,2024-01-09,"Преступление и наказание","Книги",3,500,1500
989,2024-01-09,"Капучино","Кофе",1,220,220
990,2024-02-09,"Маффин","Выпечка",1,150,150
990,2024-02-09,"Эспрессо","Кофе",3,150,450
990,2024-02-09,"Латте","Кофе",2,250,500
990,2024-02-09,"Латте","Кофе",1,250,250
991,2024-03-05,"Маффин","Выпечка",1,150,150
991,2024-03-05,"Маффин","Выпечка",3,150,450
991,2024-03-05,"Маффин","Выпечка",1,150,150
991,2024-03-05,"Американо","Кофе",3,180,540
992,2024-02-15,"Преступление и наказание","Книги",3,500,1500
992,2024-02-15,"Маффин","Выпечка",3,150,450
992,2024-02-15,"Сырник","Выпечка",1,200,200
992,2024-02-15,"Маффин","Выпечка",2,150,300
992,2024-02-15,"Печенье","Выпечка",1,80,80
993,2024-01-06,"Латте","Кофе",1,250,250
993,2024-01-06,"Маффин","Выпечка",3,150,450
993,2024-01-06,"Американо","Кофе",1,180,180
994,2024-01-01,"Сырник","Выпечка",1,200,200
994,2024-01-01,"Мастер и Маргарита","Книги",3,600,1800
994,2024-01-01,"Эспрессо","Кофе",2,150,300
995,2024-03-10,"Печенье","Выпечка",3,80,240
995,2024-03-10,"Круассан","Выпечка",2,120,240
996,2024-02-02,"Капучино","Кофе",3,220,660
996,2024-02-02,"Печенье","Выпечка",3,80,240
997,2024-01-19,"Сырник","Выпечка",2,200,400
998,2024-02-03,"Печенье","Выпечка",2,80,160
999,2024-03-17,"Преступление и наказание","Книги",1,500,500
999,2024-03-17,"Латте","Кофе",3,250,750
999,2024-03-17,"Американо","Кофе",1,180,180
1000,2024-02-25,"Раф","Кофе",2,280,560
1000,2024-02-25,"Капучино","Кофе",3,220,660
1000,2024-02-25,"Преступление и наказание","Книги",2,500,1000
1001,2024-03-22,"Эспрессо","Кофе",3,150,450
1001,2024-03-22,"Преступление и наказание","Книги",3,500,1500
1001,2024-03-22,"Капучино","Кофе",2,220,440
1001,2024-03-22,"Печенье","Выпечка",1,80,80
1002,2024-02-17,"Мастер и Маргарита","Книги",1,600,600
1002,2024-02-17,"Маффин","Выпечка",2,150,300
1002,2024-02-17,"Печенье","Выпечка",1,80,80
1003,2024-02-22,"Война и мир","Книги",1,450,450
1003,2024-02-22,"Маффин","Выпечка",3,150,450
1003,2024-02-22,"Маффин","Выпечка",1,150,150
1003,2024-02-22,"Латте","Кофе",1,250,250
1003,2024-02-22,"Латте","Кофе",2,250,500
1004,2024-02-16,"Маффин","Выпечка",2,150,300
1004,2024-02-16,"Мастер и Маргарита","Книги",1,600,600
1004,2024-02-16,"Печенье","Выпечка",3,80,240
1005,2024-03-15,"Маффин","Выпечка",3,150,450
1006,2024-02-03,"Преступление и наказание","Книги",2,500,1000
1006,2024-02-03,"Американо","Кофе",3,180,540
1007,2024-01-29,"Война и мир","Книги",1,450,450
1008,2024-03-18,"Капучино","Кофе",2,220,440
1008,2024-03-18,"Мастер и Маргарита","Книги",3,600,1800
1008,2024-03-18,"Маффин","Выпечка",3,150,450
1009,2024-02-28,"Раф","Кофе",1,280,280
1009,2024-02-28,"Раф","Кофе",2,280,560
1009,2024-02-28,"Американо","Кофе",3,180,540
1009,2024-02-28,"Капучино","Кофе",2,220,440
1010,2024-01-01,"Маффин","Выпечка",2,150,300
1011,2024-01-16,"Печенье","Выпечка",3,80,240
1011,2024-01-16,"Печенье","Выпечка",2,80,160
1011,2024-01-16,"Сырник","Выпечка",2,200,400
1012,2024-01-13,"Сырник","Выпечка",1,200,200
1013,2024-01-12,"Круассан","Выпечка",1,120,120
1013,2024-01-12,"Печенье","Выпечка",1,80,80
1014,2024-03-12,"Американо","Кофе",2,180,360
1014,2024-03-12,"Мастер и Маргарита","Книги",2,600,1200
1014,2024-03-12,"Война и мир","Книги",2,450,900
1014,2024-03-12,"Печенье","Выпечка",2,80,160
1015,2024-03-09,"Печенье","Выпечка",3,80,240
1015,2024-03-09,"Война и мир","Книги",3,450,1350
1015,2024-03-09,"Капучино","Кофе",2,220,440
1016,2024-01-13,"Мастер и Маргарита","Книги",2,600,1200
1016,2024-01-13,"Капучино","Кофе",1,220,220
1016,2024-01-13,"Преступление и наказание","Книги",3,500,1500
1016,2024-01-13,"Мастер и Маргарита","Книги",2,600,1200
1017,2024-01-24,"Война и мир","Книги",3,450,1350
1017,2024-01-24,"Сырник","Выпечка",3,200,600
1018,2024-02-02,"Печенье","Выпечка",3,80,240
1019,2024-01-23,"Мастер и Маргарита","Книги",3,600,1800
1019,2024-01-23,"Капучино","Кофе",2,220,440
1020,2024-02-18,"Круассан","Выпечка",2,120,240
1020,2024-02-18,"Преступление и наказание","Книги",3,500,1500
1020,2024-02-18,"Маффин","Выпечка",1,150,150
1020,2024-02-18,"Маффин","Выпечка",2,150,300
1020,2024-02-18,"Маффин","Выпечка",2,150,300
1021,2024-01-11,"Сырник","Выпечка",1,200,200
1021,2024-01-11,"Мастер и Маргарита","Книги",1,600,600
1022,2024-01-19,"Преступление и наказание","Книги",1,500,500
1023,2024-01-20,"Сырник","Выпечка",2,200,400
1023,2024-01-20,"Сырник","Выпечка",2,200,400
1024,2024-01-26,"Сырник","Выпечка",3,200,600
1025,2024-03-04,"Маффин","Выпечка",3,150,450
1025,2024-03-04,"Круассан","Выпечка",3,120,360
1026,2024-01-20,"Мастер и Маргарита","Книги",2,600,1200
1026,2024-01-20,"Сырник","Выпечка",3,200,600
1026,2024-01-20,"Печенье","Выпечка",2,80,160
1026,2024-01-20,"Маффин","Выпечка",3,150,450
1026,2024-01-20,"Сырник","Выпечка",2,200,400
1027,2024-02-15,"Латте","Кофе",3,250,750
1027,2024-02-15,"Война и мир","Книги",2,450,900
1027,2024-02-15,"Печенье","Выпечка",1,80,80
1028,2024-01-12,"Круассан","Выпечка",3,120,360
1029,2024-02-10,"Печенье","Выпечка",2,80,160
1029,2024-02-10,"Латте","Кофе",3,250,750
1030,2024-03-04,"Сырник","Выпечка",2,200,400
1031,2024-03-09,"Эспрессо","Кофе",1,150,150
1031,2024-03-09,"Эспрессо","Кофе",3,150,450
1031,2024-03-09,"Сырник","Выпечка",2,200,400
1032,2024-02-11,"Сырник","Выпечка",3,200,600
1032,2024-02-11,"Круассан","Выпечка",2,120,240
1032,2024-02-11,"Капучино","Кофе",1,220,220
1032,2024-02-11,"Сырник","Выпечка",2,200,400
1032,2024-02-11,"Маффин","Выпечка",1,150,150
1033,2024-02-20,"Преступление и наказание","Книги",2,500,1000
1033,2024-02-20,"Сырник","Выпечка",3,200,600
1033,2024-02-20,"Сырник","Выпечка",1,200,200
1034,2024-01-11,"Мастер и Маргарита","Книги",2,600,1200
1035,2024-02-23,"Круассан","Выпечка",1,120,120
1035,2024-02-23,"Мастер и Маргарита","Книги",3,600,1800
1035,2024-02-23,"Маффин","Выпечка",2,150,300
1036,2024-03-21,"Маффин","Выпечка",3,150,450
1036,2024-03-21,"Сырник","Выпечка",3,200,600
1036,2024-03-21,"Американо","Кофе",3,180,540
1037,2024-03-01,"Преступление и наказание","Книги",2,500,1000
1038,2024-03-21,"Американо","Кофе",1,180,180
1038,2024-03-21,"Мастер и Маргарита","Книги",3,600,1800
1039,2024-02-08,"Латте","Кофе",2,250,500
1039,2024-02-08,"Сырник","Выпечка",3,200,600
1039,2024-02-08,"Сырник","Выпечка",1,200,200
1039,2024-02-08,"Раф","Кофе",3,280,840
1039,2024-02-08,"Мастер и Маргарита","Книги",3,600,1800
1040,2024-02-05,"Преступление и наказание","Книги",3,500,1500
1040,2024-02-05,"Сырник","Выпечка",3,200,600
1040,2024-02-05,"Эспрессо","Кофе",2,150,300
1040,2024-02-05,"Эспрессо","Кофе",1,150,150
1041,2024-03-05,"Маффин","Выпечка",1,150,150
1042,2024-03-27,"Сырник","Выпечка",2,200,400
1043,2024-03-03,"Круассан","Выпечка",2,120,240
1043,2024-03-03,"Капучино","Кофе",1,220,220
1044,2024-03-26,"Американо","Кофе",3,180,540
1044,2024-03-26,"Печенье","Выпечка",1,80,80
1044,2024-03-26,"Печенье","Выпечка",3,80,240
1044,2024-03-26,"Маффин","Выпечка",1,150,150
1045,2024-02-20,"Война и мир","Книги",2,450,900
1046,2024-03-06,"Круассан","Выпечка",1,120,120
1046,2024-03-06,"Раф","Кофе",1,280,280
1046,2024-03-06,"Круассан","Выпечка",1,120,120
1047,2024-03-02,"Латте","Кофе",1,250,250
1048,2024-01-20,"Американо","Кофе",3,180,540
1049,2024-01-29,"Латте","Кофе",2,250,500
1049,2024-01-29,"Латте","Кофе",2,250,500
1049,2024-01-29,"Война и мир","Книги",2,450,900
1050,2024-01-28,"Сырник","Выпечка",3,200,600
1050,2024-01-28,"Маффин","Выпечка",2,150,300
1050,2024-01-28,"Капучино","Кофе",1,220,220
1051,2024-03-27,"Раф","Кофе",3,280,840
1051,2024-03-27,"Американо","Кофе",2,180,360
1052,2024-02-08,"Круассан","Выпечка",3,120,360
1052,2024-02-08,"Латте","Кофе",2,250,500
1052,2024-02-08,"Печенье","Выпечка",3,80,240
1053,2024-01-06,"Война и мир","Книги",3,450,1350
1053,2024-01-06,"Война и мир","Книги",2,450,900
1054,2024-02-15,"Капучино","Кофе",3,220,660
1054,2024-02-15,"Преступление и наказание","Книги",3,500,1500
1054,2024-02-15,"Круассан","Выпечка",2,120,240
1055,2024-03-21,"Капучино","Кофе",1,220,220
1056,2024-03-25,"Преступление и наказание","Книги",1,500,500
1056,2024-03-25,"Печенье","Выпечка",1,80,80
1056,2024-03-25,"Мастер и Маргарита","Книги",1,600,600
1057,2024-01-03,"Круассан","Выпечка",2,120,240
1057,2024-01-03,"Капучино","Кофе",3,220,660
1058,2024-02-12,"Маффин","Выпечка",2,150,300
1058,2024-02-12,"Круассан","Выпечка",3,120,360
1058,2024-02-12,"Преступление и наказание","Книги",3,500,1500
1058,2024-02-12,"Круассан","Выпечка",2,120,240
1059,2024-03-17,"Сырник","Выпечка",1,200,200
1059,2024-03-17,"Печенье","Выпечка",3,80,240
1060,2024-01-17,"Маффин","Выпечка",2,150,300
1061,2024-01-12,"Капучино","Кофе",2,220,440
1062,2024-01-11,"Круассан","Выпечка",1,120,120
1062,2024-01-11,"Печенье","Выпечка",2,80,160
1063,2024-03-09,"Сырник","Выпечка",1,200,200
1063,2024-03-09,"Латте","Кофе",3,250,750
1063,2024-03-09,"Маффин","Выпечка",3,150,450
1064,2024-03-21,"Маффин","Выпечка",3,150,450
1064,2024-03-21,"Война и мир","Книги",2,450,900
1064,2024-03-21,"Сырник","Выпечка",2,200,400
1064,2024-03-21,"Эспрессо","Кофе",3,150,450
1064,2024-03-21,"Эспрессо","Кофе",1,150,150
1065,2024-02-11,"Война и мир","Книги",3,450,1350
1066,2024-02-12,"Латте","Кофе",1,250,250
1067,2024-02-21,"Капучино","Кофе",2,220,440
1067,2024-02-21,"Раф","Кофе",1,280,280
1067,2024-02-21,"Война и мир","Книги",1,450,450
1068,2024-01-21,"Сырник","Выпечка",1,200,200
1069,2024-02-23,"Раф","Кофе",3,280,840
1069,2024-02-23,"Маффин","Выпечка",3,150,450
1069,2024-02-23,"Война и мир","Книги",1,450,450
1070,2024-01-11,"Сырник","Выпечка",1,200,200
1070,2024-01-11,"Капучино","Кофе",1,220,220
1070,2024-01-11,"Сырник","Выпечка",1,200,200
1071,2024-01-01,"Латте","Кофе",1,250,250
1072,2024-03-25,"Американо","Кофе",2,180,360
1072,2024-03-25,"Маффин","Выпечка",1,150,150
1072,2024-03-25,"Преступление и наказание","Книги",1,500,500
1072,2024-03-25,"Сырник","Выпечка",3,200,600
1073,2024-03-04,"Латте","Кофе",1,250,250
1073,2024-03-04,"Раф","Кофе",3,280,840
1073,2024-03-04,"Маффин","Выпечка",3,150,450
1073,2024-03-04,"Американо","Кофе",3,180,540
1073,2024-03-04,"Американо","Кофе",1,180,180
1074,2024-03-11,"Маффин","Выпечка",1,150,150
1074,2024-03-11,"Маффин","Выпечка",3,150,450
1075,2024-03-30,"Мастер и Маргарита","Книги",3,600,1800
1076,2024-03-09,"Преступление и наказание","Книги",2,500,1000
1076,2024-03-09,"Латте","Кофе",1,250,250
1076,2024-03-09,"Круассан","Выпечка",2,120,240
1076,2024-03-09,"Маффин","Выпечка",3,150,450
1077,2024-03-03,"Латте","Кофе",1,250,250
1077,2024-03-03,"Раф","Кофе",3,280,840
1078,2024-03-13,"Печенье","Выпечка",2,80,160
1078,2024-03-13,"Мастер и Маргарита","Книги",3,600,1800
1078,2024-03-13,"Маффин","Выпечка",2,150,300
1079,2024-02-23,"Война и мир","Книги",2,450,900
1079,2024-02-23,"Латте","Кофе",2,250,500
1079,2024-02-23,"Круассан","Выпечка",3,120,360
1080,2024-03-25,"Американо","Кофе",1,180,180
1080,2024-03-25,"Круассан","Выпечка",3,120,360
1081,2024-02-07,"Маффин","Выпечка",2,150,300
1081,2024-02-07,"Сырник","Выпечка",2,200,400
1081,2024-02-07,"Мастер и Маргарита","Книги",1,600,600
1081,2024-02-07,"Круассан","Выпечка",2,120,240
1081,2024-02-07,"Латте","Кофе",1,250,250
1082,2024-02-17,"Печенье","Выпечка",3,80,240
1083,2024-02-22,"Мастер и Маргарита","Книги",1,600,600
1083,2024-02-22,"Эспрессо","Кофе",3,150,450
1083,2024-02-22,"Преступление и наказание","Книги",2,500,1000
1083,2024-02-22,"Печенье","Выпечка",1,80,80
1084,2024-02-22,"Маффин","Выпечка",2,150,300
1084,2024-02-22,"Американо","Кофе",3,180,540
1084,2024-02-22,"Война и мир","Книги",3,450,1350
1084,2024-02-22,"Маффин","Выпечка",1,150,150
1085,2024-01-31,"Капучино","Кофе",1,220,220
1086,2024-01-21,"Латте","Кофе",3,250,750
1086,2024-01-21,"Американо","Кофе",2,180,360
1087,2024-01-01,"Эспрессо","Кофе",1,150,150
1087,2024-01-01,"Война и мир","Книги",3,450,1350
1087,2024-01-01,"Война и мир","Книги",1,450,450
1087,2024-01-01,"Американо","Кофе",3,180,540
1088,2024-03-02,"Печенье","Выпечка",1,80,80
1088,2024-03-02,"Преступление и наказание","Книги",2,500,1000
1089,2024-02-13,"Преступление и наказание","Книги",2,500,1000
1089,2024-02-13,"Мастер и Маргарита","Книги",1,600,600
1089,2024-02-13,"Преступление и наказание","Книги",1,500,500
1089,2024-02-13,"Капучино","Кофе",1,220,220
1090,2024-01-24,"Печенье","Выпечка",1,80,80
1090,2024-01-24,"Круассан","Выпечка",1,120,120
1090,2024-01-24,"Американо","Кофе",3,180,540
1090,2024-01-24,"Печенье","Выпечка",2,80,160
1091,2024-03-02,"Преступление и наказание","Книги",3,500,1500
1091,2024-03-02,"Сырник","Выпечка",1,200,200
1092,2024-02-20,"Круассан","Выпечка",1,120,120
1092,2024-02-20,"Эспрессо","Кофе",3,150,450
1093,2024-02-17,"Сырник","Выпечка",2,200,400
1093,2024-02-17,"Капучино","Кофе",1,220,220
1093,2024-02-17,"Печенье","Выпечка",2,80,160
1093,2024-02-17,"Война и мир","Книги",1,450,450
1094,2024-01-02,"Раф","Кофе",1,280,280
1094,2024-01-02,"Сырник","Выпечка",3,200,600
1094,2024-01-02,"Война и мир","Книги",2,450,900
1095,2024-03-06,"Маффин","Выпечка",2,150,300
1095,2024-03-06,"Маффин","Выпечка",1,150,150
1095,2024-03-06,"Американо","Кофе",3,180,540
1096,2024-02-11,"Маффин","Выпечка",2,150,300
1097,2024-01-28,"Маффин","Выпечка",3,150,450
1097,2024-01-28,"Сырник","Выпечка",2,200,400
1097,2024-01-28,"Раф","Кофе",3,280,840
1098,2024-02-07,"Раф","Кофе",1,280,280
1098,2024-02-07,"Капучино","Кофе",3,220,660
1099,2024-03-16,"Мастер и Маргарита","Книги",1,600,600
1099,2024-03-16,"Американо","Кофе",2,180,360
1100,2024-01-10,"Маффин","Выпечка",3,150,450
1100,2024-01-10,"Война и мир","Книги",2,450,900
1101,2024-02-10,"Круассан","Выпечка",1,120,120
1101,2024-02-10,"Американо","Кофе",2,180,360
1101,2024-02-10,"Капучино","Кофе",3,220,660
1101,2024-02-10,"Американо","Кофе",2,180,360
1102,2024-02-03,"Сырник","Выпечка",1,200,200
1103,2024-01-19,"Маффин","Выпечка",2,150,300
1103,2024-01-19,"Сырник","Выпечка",3,200,600
1103,2024-01-19,"Мастер и Маргарита","Книги",2,600,1200
1103,2024-01-19,"Маффин","Выпечка",1,150,150
1104,2024-01-28,"Печенье","Выпечка",1,80,80
1104,2024-01-28,"Печенье","Выпечка",2,80,160
1104,2024-01-28,"Американо","Кофе",1,180,180
1104,2024-01-28,"Печенье","Выпечка",2,80,160
1105,2024-03-05,"Латте","Кофе",3,250,750
1106,2024-03-20,"Мастер и Маргарита","Книги",3,600,1800
1106,2024-03-20,"Сырник","Выпечка",2,200,400
1106,2024-03-20,"Печенье","Выпечка",1,80,80
1106,2024-03-20,"Круассан","Выпечка",2,120,240
1106,2024-03-20,"Война и мир","Книги",3,450,1350
1107,2024-02-06,"Эспрессо","Кофе",1,150,150
1108,2024-03-07,"Война и мир","Книги",2,450,900
1109,2024-01-25,"Круассан","Выпечка",1,120,120
1109,2024-01-25,"Американо","Кофе",2,180,360
1109,2024-01-25,"Капучино","Кофе",3,220,660
1110,2024-03-12,"Латте","Кофе",1,250,250
1111,2024-03-13,"Преступление и наказание","Книги",2,500,1000
1111,2024-03-13,"Маффин","Выпечка",2,150,300
1111,2024-03-13,"Маффин","Выпечка",1,150,150
1111,2024-03-13,"Круассан","Выпечка",1,120,120
1112,2024-01-17,"Раф","Кофе",2,280,560
1112,2024-01-17,"Печенье","Выпечка",2,80,160
1112,2024-01-17,"Круассан","Выпечка",2,120,240
1113,2024-03-29,"Сырник","Выпечка",1,200,200
1113,2024-03-29,"Капучино","Кофе",3,220,660
1114,2024-01-23,"Латте","Кофе",1,250,250
1114,2024-01-23,"Капучино","Кофе",3,220,660
1114,2024-01-23,"Война и мир","Книги",1,450,450
1115,2024-03-27,"Преступление и наказание","Книги",2,500,1000
1115,2024-03-27,"Сырник","Выпечка",2,200,400
1115,2024-03-27,"Американо","Кофе",1,180,180
1115,2024-03-27,"Маффин","Выпечка",2,150,300
1116,2024-03-03,"Печенье","Выпечка",1,80,80
1116,2024-03-03,"Война и мир","Книги",1,450,450
1116,2024-03-03,"Раф","Кофе",3,280,840
1116,2024-03-03,"Сырник","Выпечка",1,200,200
1117,2024-01-20,"Латте","Кофе",3,250,750
1117,2024-01-20,"Круассан","Выпечка",2,120,240
1117,2024-01-20,"Преступление и наказание","Книги",3,500,1500
1118,2024-03-08,"Эспрессо","Кофе",2,150,300
1118,2024-03-08,"Круассан","Выпечка",1,120,120
1118,2024-03-08,"Эспрессо","Кофе",2,150,300
1119,2024-03-15,"Маффин","Выпечка",3,150,450
1119,2024-03-15,"Печенье","Выпечка",3,80,240
1120,2024-01-15,"Капучино","Кофе",2,220,440
1120,2024-01-15,"Сырник","Выпечка",3,200,600
1120,2024-01-15,"Сырник","Выпечка",3,200,600
1121,2024-02-11,"Латте","Кофе",1,250,250
1121,2024-02-11,"Печенье","Выпечка",3,80,240
1121,2024-02-11,"Латте","Кофе",3,250,750
1121,2024-02-11,"Маффин","Выпечка",3,150,450
1122,2024-03-08,"Латте","Кофе",2,250,500
1123,2024-03-02,"Эспрессо","Кофе",3,150,450
1123,2024-03-02,"Печенье","Выпечка",3,80,240
1123,2024-03-02,"Сырник","Выпечка",3,200,600
1123,2024-03-02,"Преступление и наказание","Книги",1,500,500
1124,2024-02-07,"Круассан","Выпечка",1,120,120
1125,2024-01-17,"Эспрессо","Кофе",2,150,300
1126,2024-01-19,"Маффин","Выпечка",3,150,450
1126,2024-01-19,"Эспрессо","Кофе",3,150,450
1127,2024-03-26,"Круассан","Выпечка",1,120,120
1128,2024-03-19,"Капучино","Кофе",3,220,660
1128,2024-03-19,"Маффин","Выпечка",3,150,450
1129,2024-03-22,"Круассан","Выпечка",2,120,240
1129,2024-03-22,"Раф","Кофе",2,280,560
1130,2024-01-23,"Эспрессо","Кофе",1,150,150
1130,2024-01-23,"Преступление и наказание","Книги",1,500,500
1130,2024-01-23,"Раф","Кофе",2,280,560
1130,2024-01-23,"Война и мир","Книги",2,450,900
1131,2024-01-17,"Американо","Кофе",3,180,540
1131,2024-01-17,"Преступление и наказание","Книги",3,500,1500
1131,2024-01-17,"Маффин","Выпечка",3,150,450
1131,2024-01-17,"Сырник","Выпечка",2,200,400
1132,2024-02-06,"Печенье","Выпечка",3,80,240
1132,2024-02-06,"Преступление и наказание","Книги",3,500,1500
1132,2024-02-06,"Сырник","Выпечка",2,200,400
1132,2024-02-06,"Печенье","Выпечка",3,80,240
1133,2024-02-15,"Война и мир","Книги",3,450,1350
1133,2024-02-15,"Печенье","Выпечка",3,80,240
1133,2024-02-15,"Война и мир","Книги",3,450,1350
1133,2024-02-15,"Маффин","Выпечка",3,150,450
1134,2024-02-20,"Мастер и Маргарита","Книги",2,600,1200
1134,2024-02-20,"Война и мир","Книги",3,450,1350
1134,2024-02-20,"Раф","Кофе",2,280,560
1134,2024-02-20,"Сырник","Выпечка",1,200,200
1134,2024-02-20,"Капучино","Кофе",3,220,660
1135,2024-01-18,"Преступление и наказание","Книги",2,500,1000
1135,2024-01-18,"Круассан","Выпечка",1,120,120
1136,2024-02-16,"Раф","Кофе",3,280,840
1136,2024-02-16,"Маффин","Выпечка",3,150,450
1136,2024-02-16,"Преступление и наказание","Книги",3,500,1500
1136,2024-02-16,"Капучино","Кофе",1,220,220
1137,2024-01-02,"Эспрессо","Кофе",2,150,300
1138,2024-01-19,"Раф","Кофе",3,280,840
1138,2024-01-19,"Капучино","Кофе",1,220,220
1138,2024-01-19,"Печенье","Выпечка",3,80,240
1139,2024-01-24,"Печенье","Выпечка",1,80,80
1139,2024-01-24,"Сырник","Выпечка",1,200,200
1140,2024-02-09,"Мастер и Маргарита","Книги",3,600,1800
1140,2024-02-09,"Латте","Кофе",1,250,250
1141,2024-01-23,"Раф","Кофе",3,280,840
1141,2024-01-23,"Печенье","Выпечка",2,80,160
1141,2024-01-23,"Печенье","Выпечка",2,80,160
1141,2024-01-23,"Латте","Кофе",1,250,250
1141,2024-01-23,"Война и мир","Книги",2,450,900
1142,2024-01-30,"Маффин","Выпечка",3,150,450
1142,2024-01-30,"Маффин","Выпечка",2,150,300
1143,2024-02-18,"Латте","Кофе",3,250,750
1144,2024-02-22,"Американо","Кофе",3,180,540
1145,2024-01-23,"Маффин","Выпечка",1,150,150
1145,2024-01-23,"Сырник","Выпечка",2,200,400
1145,2024-01-23,"Война и мир","Книги",1,450,450
1145,2024-01-23,"Эспрессо","Кофе",1,150,150
1146,2024-01-07,"Маффин","Выпечка",2,150,300
1146,2024-01-07,"Мастер и Маргарита","Книги",1,600,600
1146,2024-01-07,"Сырник","Выпечка",3,200,600
1146,2024-01-07,"Мастер и Маргарита","Книги",2,600,1200
1147,2024-03-28,"Печенье","Выпечка",1,80,80
1148,2024-03-03,"Эспрессо","Кофе",2,150,300
1148,2024-03-03,"Круассан","Выпечка",3,120,360
1148,2024-03-03,"Латте","Кофе",2,250,500
1148,2024-03-03,"Американо","Кофе",2,180,360
1148,2024-03-03,"Эспрессо","Кофе",2,150,300
1149,2024-02-12,"Круассан","Выпечка",1,120,120
1149,2024-02-12,"Преступление и наказание","Книги",1,500,500
1149,2024-02-12,"Война и мир","Книги",2,450,900
1149,2024-02-12,"Сырник","Выпечка",2,200,400
1150,2024-03-30,"Эспрессо","Кофе",1,150,150
1150,2024-03-30,"Раф","Кофе",1,280,280
1150,2024-03-30,"Круассан","Выпечка",2,120,240
1151,2024-03-28,"Война и мир","Книги",1,450,450
1152,2024-01-17,"Печенье","Выпечка",1,80,80
1153,2024-03-10,"Мастер и Маргарита","Книги",2,600,1200
1154,2024-01-26,"Американо","Кофе",1,180,180
1155,2024-02-06,"Печенье","Выпечка",3,80,240
1155,2024-02-06,"Круассан","Выпечка",2,120,240
1155,2024-02-06,"Латте","Кофе",3,250,750
1155,2024-02-06,"Круассан","Выпечка",1,120,120
1155,2024-02-06,"Круассан","Выпечка",2,120,240
1156,2024-02-04,"Круассан","Выпечка",1,120,120
1156,2024-02-04,"Печенье","Выпечка",2,80,160
1156,2024-02-04,"Сырник","Выпечка",3,200,600
1157,2024-01-28,"Маффин","Выпечка",3,150,450
1158,2024-03-18,"Раф","Кофе",1,280,280
1159,2024-02-11,"Капучино","Кофе",3,220,660
1160,2024-03-16,"Преступление и наказание","Книги",2,500,1000
1160,2024-03-16,"Преступление и наказание","Книги",2,500,1000
1160,2024-03-16,"Латте","Кофе",3,250,750
1160,2024-03-16,"Маффин","Выпечка",3,150,450
1161,2024-02-12,"Мастер и Маргарита","Книги",2,600,1200
1161,2024-02-12,"Мастер и Маргарита","Книги",1,600,600
1162,2024-03-03,"Мастер и Маргарита","Книги",2,600,1200
1162,2024-03-03,"Преступление и наказание","Книги",1,500,500
1162,2024-03-03,"Печенье","Выпечка",1,80,80
1162,2024-03-03,"Маффин","Выпечка",2,150,300
1162,2024-03-03,"Маффин","Выпечка",3,150,450
1163,2024-03-10,"Американо","Кофе",3,180,540
1164,2024-02-09,"Круассан","Выпечка",2,120,240
1164,2024-02-09,"Маффин","Выпечка",2,150,300
1165,2024-03-09,"Американо","Кофе",2,180,360
1165,2024-03-09,"Печенье","Выпечка",3,80,240
1166,2024-02-21,"Война и мир","Книги",1,450,450
1167,2024-03-10,"Круассан","Выпечка",1,120,120
1168,2024-03-21,"Капучино","Кофе",1,220,220
1168,2024-03-21,"Раф","Кофе",3,280,840
1169,2024-02-10,"Печенье","Выпечка",2,80,160
1169,2024-02-10,"Круассан","Выпечка",1,120,120
