"transaction_id","date","product","category","quantity","price_per_unit","revenue","weekday_num","weekday_name","day_type","month_num","year","week"
871,2024-03-09,"Сырник","Выпечка",1,200,200,7,"сб","weekend",3,2024,10
871,2024-03-09,"Печенье","Выпечка",3,80,240,7,"сб","weekend",3,2024,10
871,2024-03-09,"Печенье","Выпечка",3,80,240,7,"сб","weekend",3,2024,10
871,2024-03-09,"Эспрессо","Кофе",2,150,300,7,"сб","weekend",3,2024,10
872,2024-01-19,"Эспрессо","Кофе",1,150,150,6,"пт","weekday",1,2024,3
872,2024-01-19,"Латте","Кофе",3,250,750,6,"пт","weekday",1,2024,3
872,2024-01-19,"Сырник","Выпечка",2,200,400,6,"пт","weekday",1,2024,3
873,2024-01-13,"Американо","Кофе",2,180,360,7,"сб","weekend",1,2024,2
874,2024-01-24,"Маффин","Выпечка",3,150,450,4,"ср","weekday",1,2024,4
874,2024-01-24,"Печенье","Выпечка",1,80,80,4,"ср","weekday",1,2024,4
874,2024-01-24,"Маффин","Выпечка",1,150,150,4,"ср","weekday",1,2024,4
875,2024-02-02,"Маффин","Выпечка",1,150,150,6,"пт","weekday",2,2024,5
875,2024-02-02,"Круассан","Выпечка",3,120,360,6,"пт","weekday",2,2024,5
875,2024-02-02,"Американо","Кофе",2,180,360,6,"пт","weekday",2,2024,5
876,2024-01-18,"Раф","Кофе",3,280,840,5,"чт","weekday",1,2024,3
876,2024-01-18,"Круассан","Выпечка",2,120,240,5,"чт","weekday",1,2024,3
877,2024-02-23,"Раф","Кофе",1,280,280,6,"пт","weekday",2,2024,8
877,2024-02-23,"Печенье","Выпечка",3,80,240,6,"пт","weekday",2,2024,8
878,2024-01-18,"Мастер и Маргарита","Книги",1,600,600,5,"чт","weekday",1,2024,3
879,2024-03-12,"Печенье","Выпечка",2,80,160,3,"вт","weekday",3,2024,11
879,2024-03-12,"Круассан","Выпечка",1,120,120,3,"вт","weekday",3,2024,11
879,2024-03-12,"Американо","Кофе",2,180,360,3,"вт","weekday",3,2024,11
879,2024-03-12,"Печенье","Выпечка",3,80,240,3,"вт","weekday",3,2024,11
880,2024-01-13,"Печенье","Выпечка",3,80,240,7,"сб","weekend",1,2024,2
880,2024-01-13,"Круассан","Выпечка",2,120,240,7,"сб","weekend",1,2024,2
880,2024-01-13,"Круассан","Выпечка",2,120,240,7,"сб","weekend",1,2024,2
880,2024-01-13,"Война и мир","Книги",2,450,900,7,"сб","weekend",1,2024,2
880,2024-01-13,"Печенье","Выпечка",3,80,240,7,"сб","weekend",1,2024,2
881,2024-03-20,"Преступление и наказание","Книги",3,500,1500,4,"ср","weekday",3,2024,12
881,2024-03-20,"Раф","Кофе",2,280,560,4,"ср","weekday",3,2024,12
881,2024-03-20,"Преступление и наказание","Книги",2,500,1000,4,"ср","weekday",3,2024,12
882,2024-02-13,"Раф","Кофе",2,280,560,3,"вт","weekday",2,2024,7
883,2024-03-01,"Круассан","Выпечка",1,120,120,6,"пт","weekday",3,2024,9
883,2024-03-01,"Маффин","Выпечка",1,150,150,6,"пт","weekday",3,2024,9
884,2024-03-18,"Сырник","Выпечка",3,200,600,2,"пн","weekday",3,2024,12
885,2024-02-05,"Сырник","Выпечка",2,200,400,2,"пн","weekday",2,2024,6
885,2024-02-05,"Латте","Кофе",1,250,250,2,"пн","weekday",2,2024,6
885,2024-02-05,"Печенье","Выпечка",1,80,80,2,"пн","weekday",2,2024,6
885,2024-02-05,"Маффин","Выпечка",2,150,300,2,"пн","weekday",2,2024,6
885,2024-02-05,"Маффин","Выпечка",2,150,300,2,"пн","weekday",2,2024,6
886,2024-01-24,"Американо","Кофе",2,180,360,4,"ср","weekday",1,2024,4
886,2024-01-24,"Капучино","Кофе",3,220,660,4,"ср","weekday",1,2024,4
887,2024-03-05,"Круассан","Выпечка",2,120,240,3,"вт","weekday",3,2024,10
888,2024-01-09,"Печенье","Выпечка",1,80,80,3,"вт","weekday",1,2024,2
888,2024-01-09,"Война и мир","Книги",1,450,450,3,"вт","weekday",1,2024,2
888,2024-01-09,"Маффин","Выпечка",2,150,300,3,"вт","weekday",1,2024,2
889,2024-02-19,"Война и мир","Книги",1,450,450,2,"пн","weekday",2,2024,8
889,2024-02-19,"Круассан","Выпечка",2,120,240,2,"пн","weekday",2,2024,8
890,2024-02-18,"Капучино","Кофе",1,220,220,1,"вс","weekend",2,2024,7
890,2024-02-18,"Эспрессо","Кофе",1,150,150,1,"вс","weekend",2,2024,7
890,2024-02-18,"Американо","Кофе",1,180,180,1,"вс","weekend",2,2024,7
891,2024-01-22,"Сырник","Выпечка",2,200,400,2,"пн","weekday",1,2024,4
891,2024-01-22,"Латте","Кофе",3,250,750,2,"пн","weekday",1,2024,4
892,2024-02-03,"Латте","Кофе",3,250,750,7,"сб","weekend",2,2024,5
892,2024-02-03,"Маффин","Выпечка",2,150,300,7,"сб","weekend",2,2024,5
892,2024-02-03,"Война и мир","Книги",1,450,450,7,"сб","weekend",2,2024,5
892,2024-02-03,"Сырник","Выпечка",2,200,400,7,"сб","weekend",2,2024,5
892,2024-02-03,"Маффин","Выпечка",3,150,450,7,"сб","weekend",2,2024,5
893,2024-01-30,"Латте","Кофе",2,250,500,3,"вт","weekday",1,2024,5
893,2024-01-30,"Маффин","Выпечка",1,150,150,3,"вт","weekday",1,2024,5
893,2024-01-30,"Маффин","Выпечка",3,150,450,3,"вт","weekday",1,2024,5
893,2024-01-30,"Печенье","Выпечка",2,80,160,3,"вт","weekday",1,2024,5
893,2024-01-30,"Печенье","Выпечка",2,80,160,3,"вт","weekday",1,2024,5
894,2024-03-10,"Печенье","Выпечка",1,80,80,1,"вс","weekend",3,2024,10
894,2024-03-10,"Латте","Кофе",1,250,250,1,"вс","weekend",3,2024,10
894,2024-03-10,"Маффин","Выпечка",2,150,300,1,"вс","weekend",3,2024,10
895,2024-02-11,"Маффин","Выпечка",3,150,450,1,"вс","weekend",2,2024,6
896,2024-03-02,"Раф","Кофе",2,280,560,7,"сб","weekend",3,2024,9
896,2024-03-02,"Круассан","Выпечка",3,120,360,7,"сб","weekend",3,2024,9
897,2024-02-29,"Эспрессо","Кофе",2,150,300,5,"чт","weekday",2,2024,9
897,2024-02-29,"Круассан","Выпечка",3,120,360,5,"чт","weekday",2,2024,9
897,2024-02-29,"Мастер и Маргарита","Книги",3,600,1800,5,"чт","weekday",2,2024,9
897,2024-02-29,"Печенье","Выпечка",1,80,80,5,"чт","weekday",2,2024,9
898,2024-02-10,"Маффин","Выпечка",2,150,300,7,"сб","weekend",2,2024,6
899,2024-01-09,"Сырник","Выпечка",2,200,400,3,"вт","weekday",1,2024,2
900,2024-01-10,"Круассан","Выпечка",2,120,240,4,"ср","weekday",1,2024,2
901,2024-01-27,"Мастер и Маргарита","Книги",1,600,600,7,"сб","weekend",1,2024,4
901,2024-01-27,"Маффин","Выпечка",2,150,300,7,"сб","weekend",1,2024,4
901,2024-01-27,"Раф","Кофе",3,280,840,7,"сб","weekend",1,2024,4
901,2024-01-27,"Сырник","Выпечка",2,200,400,7,"сб","weekend",1,2024,4
901,2024-01-27,"Раф","Кофе",3,280,840,7,"сб","weekend",1,2024,4
902,2024-02-28,"Маффин","Выпечка",3,150,450,4,"ср","weekday",2,2024,9
902,2024-02-28,"Сырник","Выпечка",2,200,400,4,"ср","weekday",2,2024,9
902,2024-02-28,"Эспрессо","Кофе",1,150,150,4,"ср","weekday",2,2024,9
902,2024-02-28,"Война и мир","Книги",2,450,900,4,"ср","weekday",2,2024,9
902,2024-02-28,"Американо","Кофе",3,180,540,4,"ср","weekday",2,2024,9
903,2024-02-07,"Сырник","Выпечка",2,200,400,4,"ср","weekday",2,2024,6
903,2024-02-07,"Эспрессо","Кофе",2,150,300,4,"ср","weekday",2,2024,6
903,2024-02-07,"Эспрессо","Кофе",1,150,150,4,"ср","weekday",2,2024,6
904,2024-03-08,"Печенье","Выпечка",1,80,80,6,"пт","weekday",3,2024,10
904,2024-03-08,"Преступление и наказание","Книги",3,500,1500,6,"пт","weekday",3,2024,10
904,2024-03-08,"Круассан","Выпечка",1,120,120,6,"пт","weekday",3,2024,10
905,2024-03-18,"Раф","Кофе",3,280,840,2,"пн","weekday",3,2024,12
905,2024-03-18,"Сырник","Выпечка",3,200,600,2,"пн","weekday",3,2024,12
905,2024-03-18,"Война и мир","Книги",1,450,450,2,"пн","weekday",3,2024,12
905,2024-03-18,"Печенье","Выпечка",2,80,160,2,"пн","weekday",3,2024,12
906,2024-01-21,"Мастер и Маргарита","Книги",3,600,1800,1,"вс","weekend",1,2024,3
906,2024-01-21,"Война и мир","Книги",2,450,900,1,"вс","weekend",1,2024,3
907,2024-03-30,"Печенье","Выпечка",1,80,80,7,"сб","weekend",3,2024,13
907,2024-03-30,"Маффин","Выпечка",3,150,450,7,"сб","weekend",3,2024,13
907,2024-03-30,"Американо","Кофе",3,180,540,7,"сб","weekend",3,2024,13
908,2024-01-18,"Маффин","Выпечка",2,150,300,5,"чт","weekday",1,2024,3
909,2024-02-24,"Преступление и наказание","Книги",2,500,1000,7,"сб","weekend",2,2024,8
909,2024-02-24,"Мастер и Маргарита","Книги",1,600,600,7,"сб","weekend",2,2024,8
910,2024-02-03,"Круассан","Выпечка",2,120,240,7,"сб","weekend",2,2024,5
911,2024-01-26,"Американо","Кофе",3,180,540,6,"пт","weekday",1,2024,4
911,2024-01-26,"Сырник","Выпечка",1,200,200,6,"пт","weekday",1,2024,4
912,2024-01-04,"Сырник","Выпечка",1,200,200,5,"чт","weekday",1,2024,1
912,2024-01-04,"Латте","Кофе",3,250,750,5,"чт","weekday",1,2024,1
913,2024-03-27,"Капучино","Кофе",3,220,660,4,"ср","weekday",3,2024,13
913,2024-03-27,"Мастер и Маргарита","Книги",1,600,600,4,"ср","weekday",3,2024,13
914,2024-03-19,"Война и мир","Книги",3,450,1350,3,"вт","weekday",3,2024,12
914,2024-03-19,"Сырник","Выпечка",2,200,400,3,"вт","weekday",3,2024,12
915,2024-03-21,"Преступление и наказание","Книги",2,500,1000,5,"чт","weekday",3,2024,12
916,2024-03-23,"Круассан","Выпечка",2,120,240,7,"сб","weekend",3,2024,12
916,2024-03-23,"Мастер и Маргарита","Книги",1,600,600,7,"сб","weekend",3,2024,12
916,2024-03-23,"Маффин","Выпечка",3,150,450,7,"сб","weekend",3,2024,12
917,2024-02-19,"Раф","Кофе",3,280,840,2,"пн","weekday",2,2024,8
917,2024-02-19,"Война и мир","Книги",1,450,450,2,"пн","weekday",2,2024,8
917,2024-02-19,"Мастер и Маргарита","Книги",2,600,1200,2,"пн","weekday",2,2024,8
917,2024-02-19,"Круассан","Выпечка",1,120,120,2,"пн","weekday",2,2024,8
918,2024-03-08,"Преступление и наказание","Книги",1,500,500,6,"пт","weekday",3,2024,10
918,2024-03-08,"Печенье","Выпечка",1,80,80,6,"пт","weekday",3,2024,10
919,2024-02-11,"Американо","Кофе",1,180,180,1,"вс","weekend",2,2024,6
919,2024-02-11,"Сырник","Выпечка",2,200,400,1,"вс","weekend",2,2024,6
919,2024-02-11,"Американо","Кофе",1,180,180,1,"вс","weekend",2,2024,6
919,2024-02-11,"Эспрессо","Кофе",3,150,450,1,"вс","weekend",2,2024,6
920,2024-03-13,"Война и мир","Книги",3,450,1350,4,"ср","weekday",3,2024,11
920,2024-03-13,"Преступление и наказание","Книги",1,500,500,4,"ср","weekday",3,2024,11
920,2024-03-13,"Американо","Кофе",3,180,540,4,"ср","weekday",3,2024,11
921,2024-03-07,"Раф","Кофе",1,280,280,5,"чт","weekday",3,2024,10
921,2024-03-07,"Война и мир","Книги",3,450,1350,5,"чт","weekday",3,2024,10
921,2024-03-07,"Печенье","Выпечка",2,80,160,5,"чт","weekday",3,2024,10
922,2024-01-24,"Круассан","Выпечка",1,120,120,4,"ср","weekday",1,2024,4
922,2024-01-24,"Американо","Кофе",2,180,360,4,"ср","weekday",1,2024,4
922,2024-01-24,"Война и мир","Книги",1,450,450,4,"ср","weekday",1,2024,4
922,2024-01-24,"Круассан","Выпечка",2,120,240,4,"ср","weekday",1,2024,4
922,2024-01-24,"Сырник","Выпечка",3,200,600,4,"ср","weekday",1,2024,4
923,2024-01-12,"Капучино","Кофе",2,220,440,6,"пт","weekday",1,2024,2
923,2024-01-12,"Раф","Кофе",2,280,560,6,"пт","weekday",1,2024,2
924,2024-01-22,"Латте","Кофе",1,250,250,2,"пн","weekday",1,2024,4
925,2024-01-08,"Сырник","Выпечка",3,200,600,2,"пн","weekday",1,2024,2
925,2024-01-08,"Преступление и наказание","Книги",2,500,1000,2,"пн","weekday",1,2024,2
925,2024-01-08,"Преступление и наказание","Книги",3,500,1500,2,"пн","weekday",1,2024,2
926,2024-02-29,"Сырник","Выпечка",1,200,200,5,"чт","weekday",2,2024,9
926,2024-02-29,"Сырник","Выпечка",1,200,200,5,"чт","weekday",2,2024,9
926,2024-02-29,"Американо","Кофе",1,180,180,5,"чт","weekday",2,2024,9
927,2024-03-13,"Маффин","Выпечка",3,150,450,4,"ср","weekday",3,2024,11
928,2024-02-09,"Капучино","Кофе",2,220,440,6,"пт","weekday",2,2024,6
928,2024-02-09,"Эспрессо","Кофе",3,150,450,6,"пт","weekday",2,2024,6
928,2024-02-09,"Сырник","Выпечка",1,200,200,6,"пт","weekday",2,2024,6
928,2024-02-09,"Мастер и Маргарита","Книги",3,600,1800,6,"пт","weekday",2,2024,6
929,2024-03-02,"Американо","Кофе",3,180,540,7,"сб","weekend",3,2024,9
929,2024-03-02,"Раф","Кофе",1,280,280,7,"сб","weekend",3,2024,9
929,2024-03-02,"Раф","Кофе",3,280,840,7,"сб","weekend",3,2024,9
929,2024-03-02,"Американо","Кофе",3,180,540,7,"сб","weekend",3,2024,9
929,2024-03-02,"Маффин","Выпечка",1,150,150,7,"сб","weekend",3,2024,9
930,2024-02-18,"Мастер и Маргарита","Книги",2,600,1200,1,"вс","weekend",2,2024,7
930,2024-02-18,"Печенье","Выпечка",3,80,240,1,"вс","weekend",2,2024,7
930,2024-02-18,"Круассан","Выпечка",3,120,360,1,"вс","weekend",2,2024,7
931,2024-02-22,"Круассан","Выпечка",1,120,120,5,"чт","weekday",2,2024,8
931,2024-02-22,"Американо","Кофе",1,180,180,5,"чт","weekday",2,2024,8
931,2024-02-22,"Маффин","Выпечка",3,150,450,5,"чт","weekday",2,2024,8
932,2024-01-02,"Мастер и Маргарита","Книги",2,600,1200,3,"вт","weekday",1,2024,1
932,2024-01-02,"Американо","Кофе",3,180,540,3,"вт","weekday",1,2024,1
932,2024-01-02,"Преступление и наказание","Книги",2,500,1000,3,"вт","weekday",1,2024,1
933,2024-03-17,"Эспрессо","Кофе",3,150,450,1,"вс","weekend",3,2024,11
933,2024-03-17,"Сырник","Выпечка",3,200,600,1,"вс","weekend",3,2024,11
934,2024-03-17,"Эспрессо","Кофе",2,150,300,1,"вс","weekend",3,2024,11
934,2024-03-17,"Война и мир","Книги",3,450,1350,1,"вс","weekend",3,2024,11
934,2024-03-17,"Раф","Кофе",1,280,280,1,"вс","weekend",3,2024,11
934,2024-03-17,"Раф","Кофе",1,280,280,1,"вс","weekend",3,2024,11
935,2024-03-14,"Круассан","Выпечка",3,120,360,5,"чт","weekday",3,2024,11
935,2024-03-14,"Латте","Кофе",3,250,750,5,"чт","weekday",3,2024,11
936,2024-01-14,"Маффин","Выпечка",3,150,450,1,"вс","weekend",1,2024,2
936,2024-01-14,"Война и мир","Книги",1,450,450,1,"вс","weekend",1,2024,2
937,2024-02-23,"Капучино","Кофе",2,220,440,6,"пт","weekday",2,2024,8
937,2024-02-23,"Капучино","Кофе",3,220,660,6,"пт","weekday",2,2024,8
938,2024-01-12,"Сырник","Выпечка",3,200,600,6,"пт","weekday",1,2024,2
938,2024-01-12,"Сырник","Выпечка",2,200,400,6,"пт","weekday",1,2024,2
938,2024-01-12,"Маффин","Выпечка",3,150,450,6,"пт","weekday",1,2024,2
939,2024-03-29,"Капучино","Кофе",2,220,440,6,"пт","weekday",3,2024,13
939,2024-03-29,"Эспрессо","Кофе",3,150,450,6,"пт","weekday",3,2024,13
939,2024-03-29,"Печенье","Выпечка",2,80,160,6,"пт","weekday",3,2024,13
940,2024-02-03,"Печенье","Выпечка",1,80,80,7,"сб","weekend",2,2024,5
940,2024-02-03,"Печенье","Выпечка",3,80,240,7,"сб","weekend",2,2024,5
940,2024-02-03,"Печенье","Выпечка",2,80,160,7,"сб","weekend",2,2024,5
941,2024-01-21,"Капучино","Кофе",3,220,660,1,"вс","weekend",1,2024,3
941,2024-01-21,"Печенье","Выпечка",1,80,80,1,"вс","weekend",1,2024,3
942,2024-01-01,"Печенье","Выпечка",2,80,160,2,"пн","weekday",1,2024,1
942,2024-01-01,"Круассан","Выпечка",3,120,360,2,"пн","weekday",1,2024,1
942,2024-01-01,"Печенье","Выпечка",1,80,80,2,"пн","weekday",1,2024,1
943,2024-01-06,"Печенье","Выпечка",1,80,80,7,"сб","weekend",1,2024,1
943,2024-01-06,"Круассан","Выпечка",3,120,360,7,"сб","weekend",1,2024,1
943,2024-01-06,"Капучино","Кофе",3,220,660,7,"сб","weekend",1,2024,1
943,2024-01-06,"Капучино","Кофе",3,220,660,7,"сб","weekend",1,2024,1
944,2024-01-31,"Раф","Кофе",3,280,840,4,"ср","weekday",1,2024,5
944,2024-01-31,"Круассан","Выпечка",3,120,360,4,"ср","weekday",1,2024,5
944,2024-01-31,"Сырник","Выпечка",3,200,600,4,"ср","weekday",1,2024,5
944,2024-01-31,"Маффин","Выпечка",1,150,150,4,"ср","weekday",1,2024,5
945,2024-01-20,"Круассан","Выпечка",2,120,240,7,"сб","weekend",1,2024,3
946,2024-01-03,"Круассан","Выпечка",2,120,240,4,"ср","weekday",1,2024,1
946,2024-01-03,"Круассан","Выпечка",2,120,240,4,"ср","weekday",1,2024,1
947,2024-03-07,"Раф","Кофе",1,280,280,5,"чт","weekday",3,2024,10
948,2024-02-09,"Сырник","Выпечка",3,200,600,6,"пт","weekday",2,2024,6
948,2024-02-09,"Капучино","Кофе",2,220,440,6,"пт","weekday",2,2024,6
949,2024-01-23,"Раф","Кофе",1,280,280,3,"вт","weekday",1,2024,4
949,2024-01-23,"Раф","Кофе",2,280,560,3,"вт","weekday",1,2024,4
949,2024-01-23,"Маффин","Выпечка",3,150,450,3,"вт","weekday",1,2024,4
950,2024-01-08,"Маффин","Выпечка",1,150,150,2,"пн","weekday",1,2024,2
950,2024-01-08,"Сырник","Выпечка",2,200,400,2,"пн","weekday",1,2024,2
950,2024-01-08,"Мастер и Маргарита","Книги",3,600,1800,2,"пн","weekday",1,2024,2
951,2024-03-25,"Латте","Кофе",3,250,750,2,"пн","weekday",3,2024,13
951,2024-03-25,"Печенье","Выпечка",1,80,80,2,"пн","weekday",3,2024,13
951,2024-03-25,"Мастер и Маргарита","Книги",1,600,600,2,"пн","weekday",3,2024,13
951,2024-03-25,"Капучино","Кофе",3,220,660,2,"пн","weekday",3,2024,13
951,2024-03-25,"Преступление и наказание","Книги",1,500,500,2,"пн","weekday",3,2024,13
952,2024-01-16,"Печенье","Выпечка",2,80,160,3,"вт","weekday",1,2024,3
952,2024-01-16,"Маффин","Выпечка",2,150,300,3,"вт","weekday",1,2024,3
952,2024-01-16,"Круассан","Выпечка",1,120,120,3,"вт","weekday",1,2024,3
952,2024-01-16,"Латте","Кофе",1,250,250,3,"вт","weekday",1,2024,3
952,2024-01-16,"Мастер и Маргарита","Книги",1,600,600,3,"вт","weekday",1,2024,3
953,2024-03-04,"Сырник","Выпечка",3,200,600,2,"пн","weekday",3,2024,10
953,2024-03-04,"Преступление и наказание","Книги",1,500,500,2,"пн","weekday",3,2024,10
953,2024-03-04,"Преступление и наказание","Книги",2,500,1000,2,"пн","weekday",3,2024,10
954,2024-03-20,"Капучино","Кофе",1,220,220,4,"ср","weekday",3,2024,12
954,2024-03-20,"Маффин","Выпечка",1,150,150,4,"ср","weekday",3,2024,12
954,2024-03-20,"Американо","Кофе",2,180,360,4,"ср","weekday",3,2024,12
955,2024-03-28,"Преступление и наказание","Книги",1,500,500,5,"чт","weekday",3,2024,13
956,2024-01-04,"Капучино","Кофе",2,220,440,5,"чт","weekday",1,2024,1
957,2024-01-28,"Латте","Кофе",2,250,500,1,"вс","weekend",1,2024,4
957,2024-01-28,"Американо","Кофе",3,180,540,1,"вс","weekend",1,2024,4
957,2024-01-28,"Печенье","Выпечка",3,80,240,1,"вс","weekend",1,2024,4
957,2024-01-28,"Война и мир","Книги",1,450,450,1,"вс","weekend",1,2024,4
958,2024-01-14,"Маффин","Выпечка",2,150,300,1,"вс","weekend",1,2024,2
958,2024-01-14,"Война и мир","Книги",2,450,900,1,"вс","weekend",1,2024,2
958,2024-01-14,"Маффин","Выпечка",1,150,150,1,"вс","weekend",1,2024,2
958,2024-01-14,"Маффин","Выпечка",1,150,150,1,"вс","weekend",1,2024,2
958,2024-01-14,"Война и мир","Книги",1,450,450,1,"вс","weekend",1,2024,2
959,2024-01-05,"Капучино","Кофе",2,220,440,6,"пт","weekday",1,2024,1
959,2024-01-05,"Сырник","Выпечка",1,200,200,6,"пт","weekday",1,2024,1
959,2024-01-05,"Печенье","Выпечка",3,80,240,6,"пт","weekday",1,2024,1
959,2024-01-05,"Печенье","Выпечка",2,80,160,6,"пт","weekday",1,2024,1
960,2024-02-20,"Маффин","Выпечка",1,150,150,3,"вт","weekday",2,2024,8
960,2024-02-20,"Сырник","Выпечка",1,200,200,3,"вт","weekday",2,2024,8
960,2024-02-20,"Печенье","Выпечка",1,80,80,3,"вт","weekday",2,2024,8
960,2024-02-20,"Американо","Кофе",1,180,180,3,"вт","weekday",2,2024,8
961,2024-03-26,"Печенье","Выпечка",1,80,80,3,"вт","weekday",3,2024,13
961,2024-03-26,"Преступление и наказание","Книги",3,500,1500,3,"вт","weekday",3,2024,13
961,2024-03-26,"Эспрессо","Кофе",2,150,300,3,"вт","weekday",3,2024,13
962,2024-02-11,"Сырник","Выпечка",1,200,200,1,"вс","weekend",2,2024,6
963,2024-02-11,"Печенье","Выпечка",2,80,160,1,"вс","weekend",2,2024,6
963,2024-02-11,"Круассан","Выпечка",2,120,240,1,"вс","weekend",2,2024,6
964,2024-01-31,"Маффин","Выпечка",1,150,150,4,"ср","weekday",1,2024,5
964,2024-01-31,"Круассан","Выпечка",3,120,360,4,"ср","weekday",1,2024,5
965,2024-03-24,"Печенье","Выпечка",2,80,160,1,"вс","weekend",3,2024,12
965,2024-03-24,"Круассан","Выпечка",2,120,240,1,"вс","weekend",3,2024,12
965,2024-03-24,"Раф","Кофе",3,280,840,1,"вс","weekend",3,2024,12
965,2024-03-24,"Печенье","Выпечка",1,80,80,1,"вс","weekend",3,2024,12
966,2024-01-21,"Раф","Кофе",1,280,280,1,"вс","weekend",1,2024,3
966,2024-01-21,"Сырник","Выпечка",2,200,400,1,"вс","weekend",1,2024,3
966,2024-01-21,"Преступление и наказание","Книги",3,500,1500,1,"вс","weekend",1,2024,3
967,2024-03-19,"Сырник","Выпечка",3,200,600,3,"вт","weekday",3,2024,12
967,2024-03-19,"Сырник","Выпечка",1,200,200,3,"вт","weekday",3,2024,12
968,2024-03-14,"Капучино","Кофе",3,220,660,5,"чт","weekday",3,2024,11
968,2024-03-14,"Мастер и Маргарита","Книги",1,600,600,5,"чт","weekday",3,2024,11
969,2024-02-06,"Преступление и наказание","Книги",1,500,500,3,"вт","weekday",2,2024,6
969,2024-02-06,"Раф","Кофе",2,280,560,3,"вт","weekday",2,2024,6
969,2024-02-06,"Преступление и наказание","Книги",1,500,500,3,"вт","weekday",2,2024,6
970,2024-02-07,"Сырник","Выпечка",1,200,200,4,"ср","weekday",2,2024,6
970,2024-02-07,"Сырник","Выпечка",3,200,600,4,"ср","weekday",2,2024,6
971,2024-03-05,"Раф","Кофе",1,280,280,3,"вт","weekday",3,2024,10
971,2024-03-05,"Преступление и наказание","Книги",3,500,1500,3,"вт","weekday",3,2024,10
971,2024-03-05,"Преступление и наказание","Книги",2,500,1000,3,"вт","weekday",3,2024,10
971,2024-03-05,"Сырник","Выпечка",2,200,400,3,"вт","weekday",3,2024,10
972,2024-01-24,"Маффин","Выпечка",2,150,300,4,"ср","weekday",1,2024,4
973,2024-01-02,"Маффин","Выпечка",3,150,450,3,"вт","weekday",1,2024,1
973,2024-01-02,"Эспрессо","Кофе",2,150,300,3,"вт","weekday",1,2024,1
974,2024-03-09,"Латте","Кофе",2,250,500,7,"сб","weekend",3,2024,10
975,2024-03-17,"Маффин","Выпечка",3,150,450,1,"вс","weekend",3,2024,11
976,2024-01-27,"Латте","Кофе",2,250,500,7,"сб","weekend",1,2024,4
976,2024-01-27,"Сырник","Выпечка",2,200,400,7,"сб","weekend",1,2024,4
976,2024-01-27,"Сырник","Выпечка",2,200,400,7,"сб","weekend",1,2024,4
977,2024-03-12,"Мастер и Маргарита","Книги",2,600,1200,3,"вт","weekday",3,2024,11
977,2024-03-12,"Сырник","Выпечка",1,200,200,3,"вт","weekday",3,2024,11
977,2024-03-12,"Преступление и наказание","Книги",2,500,1000,3,"вт","weekday",3,2024,11
978,2024-01-14,"Мастер и Маргарита","Книги",1,600,600,1,"вс","weekend",1,2024,2
979,2024-01-03,"Капучино","Кофе",3,220,660,4,"ср","weekday",1,2024,1
979,2024-01-03,"Сырник","Выпечка",3,200,600,4,"ср","weekday",1,2024,1
979,2024-01-03,"Капучино","Кофе",1,220,220,4,"ср","weekday",1,2024,1
980,2024-02-19,"Печенье","Выпечка",2,80,160,2,"пн","weekday",2,2024,8
980,2024-02-19,"Эспрессо","Кофе",2,150,300,2,"пн","weekday",2,2024,8
981,2024-03-14,"Печенье","Выпечка",3,80,240,5,"чт","weekday",3,2024,11
981,2024-03-14,"Американо","Кофе",2,180,360,5,"чт","weekday",3,2024,11
981,2024-03-14,"Латте","Кофе",1,250,250,5,"чт","weekday",3,2024,11
981,2024-03-14,"Эспрессо","Кофе",2,150,300,5,"чт","weekday",3,2024,11
982,2024-02-29,"Война и мир","Книги",1,450,450,5,"чт","weekday",2,2024,9
982,2024-02-29,"Круассан","Выпечка",3,120,360,5,"чт","weekday",2,2024,9
983,2024-02-05,"Печенье","Выпечка",2,80,160,2,"пн","weekday",2,2024,6
983,2024-02-05,"Мастер и Маргарита","Книги",3,600,1800,2,"пн","weekday",2,2024,6
984,2024-02-10,"Сырник","Выпечка",2,200,400,7,"сб","weekend",2,2024,6
984,2024-02-10,"Преступление и наказание","Книги",3,500,1500,7,"сб","weekend",2,2024,6
985,2024-03-01,"Преступление и наказание","Книги",1,500,500,6,"пт","weekday",3,2024,9
985,2024-03-01,"Война и мир","Книги",1,450,450,6,"пт","weekday",3,2024,9
986,2024-02-09,"Раф","Кофе",1,280,280,6,"пт","weekday",2,2024,6
987,2024-03-12,"Сырник","Выпечка",1,200,200,3,"вт","weekday",3,2024,11
987,2024-03-12,"Эспрессо","Кофе",1,150,150,3,"вт","weekday",3,2024,11
987,2024-03-12,"Круассан","Выпечка",2,120,240,3,"вт","weekday",3,2024,11
988,2024-01-02,"Сырник","Выпечка",3,200,600,3,"вт","weekday",1,2024,1
989,2024-01-09,"Преступление и наказание","Книги",3,500,1500,3,"вт","weekday",1,2024,2
989,2024-01-09,"Капучино","Кофе",1,220,220,3,"вт","weekday",1,2024,2
990,2024-02-09,"Маффин","Выпечка",1,150,150,6,"пт","weekday",2,2024,6
990,2024-02-09,"Эспрессо","Кофе",3,150,450,6,"пт","weekday",2,2024,6
990,2024-02-09,"Латте","Кофе",2,250,500,6,"пт","weekday",2,2024,6
990,2024-02-09,"Латте","Кофе",1,250,250,6,"пт","weekday",2,2024,6
991,2024-03-05,"Маффин","Выпечка",1,150,150,3,"вт","weekday",3,2024,10
